name	taxonomy_id	taxonomy_lvl	PM06-C1D01_num	PM06-C1D01_frac	PM06-C1D02_num	PM06-C1D02_frac	PM06-C1D15_num	PM06-C1D15_frac	PM06-C1D36_num	PM06-C1D36_frac	PM06-S1_num	PM06-S1_frac
Burkholderia stagnalis	1503054	S	0	0.00000	1	0.00000	3	0.00000	5	0.00000	0	0.00000
Burkholderia thailandensis	57975	S	0	0.00000	21	0.00000	10	0.00000	26	0.00001	29	0.00000
Burkholderia sp. MSMB0266	1637837	S	0	0.00000	5	0.00000	6	0.00000	25	0.00000	0	0.00000
Burkholderia sp. BDU8	1385592	S	0	0.00000	2	0.00000	1	0.00000	0	0.00000	0	0.00000
Paraburkholderia sp. Msb3	2604047	S	0	0.00000	38	0.00001	15	0.00000	29	0.00001	0	0.00000
Paraburkholderia sp. PGU16	2735433	S	0	0.00000	21	0.00000	14	0.00000	39	0.00001	0	0.00000
Paraburkholderia sp. 7MH5	2547399	S	0	0.00000	9	0.00000	11	0.00000	39	0.00001	0	0.00000
Paraburkholderia sp. SOS3	1926494	S	0	0.00000	2	0.00000	0	0.00000	11	0.00000	0	0.00000
Paraburkholderia sp. PGU19	2735434	S	0	0.00000	1	0.00000	5	0.00000	8	0.00000	0	0.00000
Paraburkholderia terrae	311230	S	0	0.00000	56	0.00001	16	0.00000	26	0.00001	0	0.00000
Paraburkholderia dokdonella	2211211	S	0	0.00000	20	0.00000	15	0.00000	41	0.00001	0	0.00000
Paraburkholderia caledonica	134536	S	0	0.00000	9	0.00000	18	0.00001	27	0.00001	0	0.00000
Paraburkholderia tropica	92647	S	0	0.00000	8	0.00000	5	0.00000	26	0.00001	2	0.00000
Paraburkholderia fungorum	134537	S	0	0.00000	5	0.00000	4	0.00000	24	0.00000	0	0.00000
Paraburkholderia megapolitana	420953	S	0	0.00000	5	0.00000	6	0.00000	44	0.00001	0	0.00000
Paraburkholderia phenoliruptrix	252970	S	0	0.00000	1	0.00000	1	0.00000	18	0.00000	0	0.00000
Paraburkholderia terricola	169427	S	0	0.00000	1	0.00000	3	0.00000	6	0.00000	1	0.00000
Pandoraea thiooxydans	445709	S	0	0.00000	100	0.00002	4	0.00000	112	0.00002	2	0.00000
Pandoraea sp. XY-2	2518599	S	0	0.00000	23	0.00000	11	0.00000	31	0.00001	0	0.00000
Pandoraea sputorum	93222	S	0	0.00000	10	0.00000	3	0.00000	21	0.00000	0	0.00000
Cupriavidus pinatubonensis	248026	S	0	0.00000	6	0.00000	5	0.00000	23	0.00000	0	0.00000
Ralstonia pickettii	329	S	0	0.00000	4	0.00000	8	0.00000	24	0.00000	0	0.00000
Ralstonia pseudosolanacearum	1310165	S	0	0.00000	8	0.00000	0	0.00000	6	0.00000	0	0.00000
Polynucleobacter sp. LimPoW16	1743162	S	0	0.00000	3	0.00000	4	0.00000	4	0.00000	0	0.00000
Polynucleobacter difficilis	556054	S	0	0.00000	2	0.00000	3	0.00000	3	0.00000	0	0.00000
Polynucleobacter wuianus	1743168	S	0	0.00000	1	0.00000	0	0.00000	2	0.00000	0	0.00000
Mycoavidus sp. B2-EB	2651972	S	0	0.00000	4	0.00000	0	0.00000	4	0.00000	0	0.00000
Variovorax sp. PBS-H4	434008	S	0	0.00000	24	0.00000	17	0.00000	55	0.00001	0	0.00000
Variovorax sp. PBL-H6	434009	S	0	0.00000	32	0.00001	12	0.00000	87	0.00002	0	0.00000
Variovorax sp. PBL-E5	434014	S	0	0.00000	33	0.00001	9	0.00000	58	0.00001	0	0.00000
Variovorax sp. PAMC28562	2762323	S	0	0.00000	5	0.00000	9	0.00000	17	0.00000	0	0.00000
Variovorax sp. WDL1	207745	S	0	0.00000	7	0.00000	9	0.00000	31	0.00001	0	0.00000
Hydrogenophaga sp. BA0156	2716225	S	0	0.00000	7	0.00000	15	0.00000	19	0.00000	0	0.00000
Hydrogenophaga sp. PBL-H3	434010	S	0	0.00000	4	0.00000	5	0.00000	17	0.00000	0	0.00000
Hydrogenophaga sp. PAMC20947	2565558	S	0	0.00000	2	0.00000	2	0.00000	16	0.00000	1	0.00000
Acidovorax sp. HDW3	2714923	S	0	0.00000	66	0.00001	33	0.00001	41	0.00001	0	0.00000
Acidovorax sp. RAC01	1842533	S	0	0.00000	17	0.00000	12	0.00000	47	0.00001	0	0.00000
Acidovorax sp. JMULE5	2518343	S	0	0.00000	8	0.00000	8	0.00000	14	0.00000	0	0.00000
Acidovorax carolinensis	553814	S	0	0.00000	8	0.00000	4	0.00000	45	0.00001	0	0.00000
Comamonas thiooxydans	363952	S	0	0.00000	61	0.00001	21	0.00001	84	0.00002	2	0.00000
Comamonas serinivorans	1082851	S	0	0.00000	3	0.00000	2	0.00000	13	0.00000	1	0.00000
Delftia tsuruhatensis	180282	S	0	0.00000	78	0.00001	4	0.00000	58	0.00001	0	0.00000
Melaminivora sp. SC2-9	2109913	S	0	0.00000	85	0.00002	10	0.00000	60	0.00001	0	0.00000
Diaphorobacter aerolatus	1288495	S	0	0.00000	22	0.00000	0	0.00000	26	0.00001	0	0.00000
Ottowia oryzae	2109914	S	0	0.00000	32	0.00001	9	0.00000	40	0.00001	0	0.00000
Ottowia sp. oral taxon 894	1658672	S	0	0.00000	7	0.00000	6	0.00000	25	0.00000	0	0.00000
Rhodoferax koreense	1842727	S	0	0.00000	5	0.00000	11	0.00000	37	0.00001	0	0.00000
Rhodoferax antarcticus	81479	S	0	0.00000	2	0.00000	3	0.00000	17	0.00000	1	0.00000
Rhodoferax sp. BAB1	2741720	S	0	0.00000	1	0.00000	1	0.00000	9	0.00000	0	0.00000
Alicycliphilus denitrificans	179636	S	0	0.00000	12	0.00000	10	0.00000	44	0.00001	5	0.00000
Ramlibacter tataouinensis	94132	S	0	0.00000	9	0.00000	3	0.00000	33	0.00001	0	0.00000
Candidatus Symbiobacter mobilis	1436290	S	0	0.00000	5	0.00000	5	0.00000	8	0.00000	0	0.00000
Curvibacter sp. AEP1-3	1844971	S	0	0.00000	2	0.00000	5	0.00000	12	0.00000	0	0.00000
Limnohabitans sp. 63ED37-2	1678128	S	0	0.00000	1	0.00000	3	0.00000	13	0.00000	1	0.00000
Limnohabitans sp. 103DPR2	1678129	S	0	0.00000	1	0.00000	3	0.00000	2	0.00000	0	0.00000
Hylemonella gracilis	80880	S	0	0.00000	1	0.00000	6	0.00000	7	0.00000	0	0.00000
Achromobacter sp. B7	2282475	S	0	0.00000	11	0.00000	18	0.00001	20	0.00000	0	0.00000
Achromobacter sp. MFA1 R4	1881016	S	0	0.00000	9	0.00000	3	0.00000	14	0.00000	3	0.00000
Achromobacter sp. AONIH1	1758194	S	0	0.00000	1	0.00000	1	0.00000	20	0.00000	1	0.00000
Bordetella sp. HZ20	2163011	S	0	0.00000	12	0.00000	5	0.00000	27	0.00001	0	0.00000
Bordetella bronchialis	463025	S	0	0.00000	37	0.00001	11	0.00000	64	0.00001	0	0.00000
Bordetella holmesii	35814	S	0	0.00000	6	0.00000	4	0.00000	26	0.00001	1	0.00000
Bordetella flabilis	463014	S	0	0.00000	2	0.00000	2	0.00000	2	0.00000	1	0.00000
Castellaniella defragrans	75697	S	0	0.00000	82	0.00002	48	0.00001	61	0.00001	1	0.00000
Pigmentiphaga aceris	1940612	S	0	0.00000	22	0.00000	5	0.00000	23	0.00000	0	0.00000
Pigmentiphaga sp. H8	2488560	S	0	0.00000	9	0.00000	3	0.00000	38	0.00001	2	0.00000
Pusillimonas sp. DMV24BSW_D	2716226	S	0	0.00000	7	0.00000	4	0.00000	11	0.00000	0	0.00000
Advenella kashmirensis	310575	S	0	0.00000	6	0.00000	1	0.00000	26	0.00001	0	0.00000
Taylorella equigenitalis	29575	S	0	0.00000	1	0.00000	1	0.00000	6	0.00000	0	0.00000
Massilia sp. Se16.2.3	2709303	S	0	0.00000	43	0.00001	16	0.00000	69	0.00001	0	0.00000
Massilia lutea	321985	S	0	0.00000	23	0.00000	13	0.00000	63	0.00001	0	0.00000
Massilia oculi	945844	S	0	0.00000	3	0.00000	0	0.00000	22	0.00000	0	0.00000
Massilia violaceinigra	2045208	S	0	0.00000	2	0.00000	4	0.00000	22	0.00000	0	0.00000
Janthinobacterium sp. B9-8	1236179	S	0	0.00000	27	0.00001	7	0.00000	28	0.00001	2	0.00000
Janthinobacterium sp. SNU WT3	2590869	S	0	0.00000	13	0.00000	5	0.00000	8	0.00000	0	0.00000
Duganella sp. GN2-R2	2728020	S	0	0.00000	9	0.00000	2	0.00000	42	0.00001	1	0.00000
Undibacterium parvum	401471	S	0	0.00000	5	0.00000	2	0.00000	25	0.00000	0	0.00000
Herbaspirillum rubrisubalbicans	80842	S	0	0.00000	51	0.00001	23	0.00001	57	0.00001	0	0.00000
Herbaspirillum sp. meg3	2025949	S	0	0.00000	3	0.00000	10	0.00000	12	0.00000	0	0.00000
Herminiimonas arsenicoxydans	204773	S	0	0.00000	5	0.00000	8	0.00000	14	0.00000	0	0.00000
Herminiimonas arsenitoxidans	1809410	S	0	0.00000	5	0.00000	3	0.00000	9	0.00000	0	0.00000
Rhizobacter gummiphilus	946333	S	0	0.00000	43	0.00001	19	0.00001	40	0.00001	0	0.00000
Thiomonas intermedia	926	S	0	0.00000	22	0.00000	30	0.00001	59	0.00001	0	0.00000
Sphaerotilus natans	34103	S	0	0.00000	18	0.00000	17	0.00000	91	0.00002	1	0.00000
Methylibium sp. Pch-M	2082386	S	0	0.00000	13	0.00000	15	0.00000	7	0.00000	0	0.00000
Paucibacter sp. KCTC 42545	1768242	S	0	0.00000	15	0.00000	4	0.00000	17	0.00000	1	0.00000
Mitsuaria sp. 7	1658665	S	0	0.00000	14	0.00000	6	0.00000	29	0.00001	0	0.00000
Rubrivivax gelatinosus	28068	S	0	0.00000	9	0.00000	4	0.00000	44	0.00001	0	0.00000
Xylophilus sp. KACC 21265	2697032	S	0	0.00000	8	0.00000	7	0.00000	15	0.00000	1	0.00000
Aquabacterium olei	1296669	S	0	0.00000	6	0.00000	11	0.00000	31	0.00001	0	0.00000
Burkholderiales bacterium GJ-E10	1469502	S	0	0.00000	23	0.00000	14	0.00000	64	0.00001	0	0.00000
Neisseria brasiliensis	2666100	S	0	0.00000	1	0.00000	1	0.00000	4	0.00000	0	0.00000
Vitreoscilla filiformis	63	S	0	0.00000	8	0.00000	13	0.00000	17	0.00000	0	0.00000
Simonsiella muelleri	72	S	0	0.00000	5	0.00000	4	0.00000	7	0.00000	0	0.00000
Snodgrassella alvi	1196083	S	0	0.00000	5	0.00000	2	0.00000	14	0.00000	0	0.00000
Conchiformibius steedae	153493	S	0	0.00000	3	0.00000	5	0.00000	7	0.00000	0	0.00000
Aquitalea sp. THG-DN7.12	1537400	S	0	0.00000	58	0.00001	13	0.00000	47	0.00001	0	0.00000
Aquitalea sp. USM4	1590041	S	0	0.00000	24	0.00000	14	0.00000	21	0.00000	0	0.00000
Aquitalea denitrificans	519081	S	0	0.00000	21	0.00000	4	0.00000	15	0.00000	0	0.00000
Aquitalea magnusonii	332411	S	0	0.00000	13	0.00000	19	0.00001	40	0.00001	0	0.00000
Microvirgula aerodenitrificans	57480	S	0	0.00000	64	0.00001	17	0.00000	55	0.00001	0	0.00000
Chromobacterium rhizoryzae	1778675	S	0	0.00000	16	0.00000	22	0.00001	36	0.00001	0	0.00000
Iodobacter sp. H11R3	2496266	S	0	0.00000	3	0.00000	6	0.00000	10	0.00000	0	0.00000
Chitinibacter fontanus	1737446	S	0	0.00000	29	0.00001	7	0.00000	17	0.00000	0	0.00000
Chitinibacter sp. 2T18	2739434	S	0	0.00000	13	0.00000	8	0.00000	47	0.00001	10	0.00000
Azoarcus sp. DN11	356837	S	0	0.00000	3	0.00000	9	0.00000	26	0.00001	1	0.00000
Azoarcus olearius	418699	S	0	0.00000	32	0.00001	17	0.00000	56	0.00001	0	0.00000
Thauera aromatica	59405	S	0	0.00000	18	0.00000	13	0.00000	52	0.00001	0	0.00000
Zoogloeaceae bacteirum Par-f-2	2080469	S	0	0.00000	39	0.00001	0	0.00000	45	0.00001	0	0.00000
Dechloromonas sp. HYN0024	2231055	S	0	0.00000	33	0.00001	14	0.00000	50	0.00001	0	0.00000
Dechloromonas aromatica	259537	S	0	0.00000	32	0.00001	8	0.00000	22	0.00000	1	0.00000
Dechlorosoma suillum	146939	S	0	0.00000	15	0.00000	2	0.00000	9	0.00000	0	0.00000
Aromatoleum aromaticum	551760	S	0	0.00000	12	0.00000	9	0.00000	31	0.00001	0	0.00000
Oryzomicrobium terrae	1735038	S	0	0.00000	2	0.00000	4	0.00000	31	0.00001	0	0.00000
Sulfuriferula sp. AH1	1985873	S	0	0.00000	1	0.00000	0	0.00000	7	0.00000	4	0.00000
Candidatus Nitrotoga sp. AM1P	2559597	S	0	0.00000	51	0.00001	18	0.00001	34	0.00001	2	0.00000
Ferriphaselus amnicola	1188319	S	0	0.00000	1	0.00000	3	0.00000	6	0.00000	0	0.00000
Sterolibacteriaceae bacterium J5B	2211108	S	0	0.00000	10	0.00000	7	0.00000	45	0.00001	0	0.00000
Denitratisoma sp. DHT3	1981880	S	0	0.00000	20	0.00000	29	0.00001	19	0.00000	2	0.00000
Sulfuritalea hydrogenivorans	748811	S	0	0.00000	15	0.00000	10	0.00000	27	0.00001	0	0.00000
Methyloversatilis sp. RAC08	1842540	S	0	0.00000	14	0.00000	5	0.00000	8	0.00000	0	0.00000
Nitrosomonas stercoris	1444684	S	0	0.00000	3	0.00000	5	0.00000	12	0.00000	0	0.00000
Nitrosomonadales bacterium Swamp67	2732487	S	0	0.00000	37	0.00001	17	0.00000	61	0.00001	0	0.00000
Methylophilus sp. TWE2	1662285	S	0	0.00000	19	0.00000	16	0.00000	29	0.00001	0	0.00000
Methylotenera versatilis	1055487	S	0	0.00000	4	0.00000	3	0.00000	3	0.00000	0	0.00000
Methylovorus glucosotrophus	266009	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylobacillus flagellatus	405	S	0	0.00000	1	0.00000	2	0.00000	7	0.00000	3	0.00000
Thiobacillus denitrificans	36861	S	0	0.00000	16	0.00000	20	0.00001	35	0.00001	1	0.00000
Betaproteobacteria bacterium GR16-43	1904640	S	0	0.00000	17	0.00000	1	0.00000	42	0.00001	0	0.00000
beta proteobacterium CB	543913	S	0	0.00000	5	0.00000	0	0.00000	2	0.00000	0	0.00000
Candidatus Accumulibacter phosphatis	327160	S	0	0.00000	4	0.00000	2	0.00000	28	0.00001	3	0.00000
Rhizobium sp. 11515TR	2028343	S	0	0.00000	38	0.00001	10	0.00000	32	0.00001	0	0.00000
Rhizobium daejeonense	240521	S	0	0.00000	29	0.00001	7	0.00000	18	0.00000	0	0.00000
Rhizobium acidisoli	1538158	S	0	0.00000	21	0.00000	7	0.00000	34	0.00001	3	0.00000
Rhizobium phaseoli	396	S	0	0.00000	19	0.00000	14	0.00000	16	0.00000	0	0.00000
Rhizobium oryzihabitans	2267833	S	0	0.00000	4	0.00000	1	0.00000	7	0.00000	1	0.00000
Agrobacterium sp. H13-3	861208	S	0	0.00000	109	0.00002	6	0.00000	115	0.00002	0	0.00000
Neorhizobium sp. NCHU2750	1825976	S	0	0.00000	1	0.00000	4	0.00000	5	0.00000	0	0.00000
Sinorhizobium medicae	110321	S	0	0.00000	49	0.00001	8	0.00000	16	0.00000	0	0.00000
Ensifer sojae	716925	S	0	0.00000	55	0.00001	8	0.00000	33	0.00001	0	0.00000
Ensifer mexicanus	375549	S	0	0.00000	26	0.00000	12	0.00000	37	0.00001	0	0.00000
Ciceribacter thiooxidans	1969821	S	0	0.00000	11	0.00000	10	0.00000	5	0.00000	1	0.00000
Shinella sp. HZN7	879274	S	0	0.00000	8	0.00000	15	0.00000	33	0.00001	1	0.00000
Liberibacter crescens	1273132	S	0	0.00000	3	0.00000	1	0.00000	3	0.00000	0	0.00000
Georhizobium profundi	2341112	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Bradyrhizobium sp. ORS 285	115808	S	0	0.00000	45	0.00001	14	0.00000	29	0.00001	1	0.00000
Bradyrhizobium sp. SK17	2057741	S	0	0.00000	4	0.00000	3	0.00000	18	0.00000	0	0.00000
Bradyrhizobium sp. ORS 278	114615	S	0	0.00000	2	0.00000	9	0.00000	13	0.00000	0	0.00000
Bradyrhizobium sp. BTAi1	288000	S	0	0.00000	2	0.00000	4	0.00000	9	0.00000	0	0.00000
Bradyrhizobium icense	1274631	S	0	0.00000	18	0.00000	4	0.00000	21	0.00000	0	0.00000
Bradyrhizobium paxllaeri	190148	S	0	0.00000	17	0.00000	21	0.00001	31	0.00001	0	0.00000
Bradyrhizobium symbiodeficiens	1404367	S	0	0.00000	21	0.00000	9	0.00000	75	0.00001	0	0.00000
Bradyrhizobium cosmicum	1404864	S	0	0.00000	6	0.00000	4	0.00000	10	0.00000	0	0.00000
Bradyrhizobium japonicum	375	S	0	0.00000	7	0.00000	29	0.00001	31	0.00001	0	0.00000
Bradyrhizobium lablabi	722472	S	0	0.00000	12	0.00000	9	0.00000	27	0.00001	0	0.00000
Bradyrhizobium oligotrophicum	44255	S	0	0.00000	2	0.00000	6	0.00000	6	0.00000	0	0.00000
Bradyrhizobium zhanjiangense	1325107	S	0	0.00000	1	0.00000	0	0.00000	2	0.00000	0	0.00000
Bradyrhizobium ottawaense	931866	S	0	0.00000	17	0.00000	0	0.00000	29	0.00001	0	0.00000
Bradyrhizobium betae	244734	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Bosea sp. Tri-49	1867715	S	0	0.00000	1	0.00000	1	0.00000	9	0.00000	0	0.00000
Bosea vaviloviae	1526658	S	0	0.00000	5	0.00000	6	0.00000	3	0.00000	0	0.00000
Nitrobacter winogradskyi	913	S	0	0.00000	1	0.00000	12	0.00000	8	0.00000	0	0.00000
Afipia sp. GAS231	1882747	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. NZP2234	2483402	S	0	0.00000	81	0.00002	14	0.00000	49	0.00001	0	0.00000
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	0	0.00000	10	0.00000	4	0.00000	20	0.00000	0	0.00000
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	0	0.00000	6	0.00000	0	0.00000	8	0.00000	0	0.00000
Mesorhizobium sp. DCY119	2108445	S	0	0.00000	2	0.00000	13	0.00000	2	0.00000	0	0.00000
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	0	0.00000	2	0.00000	4	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. AA22	1854057	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	0	0.00000	1	0.00000	1	0.00000	5	0.00000	0	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	0	0.00000	1	0.00000	0	0.00000	6	0.00000	0	0.00000
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	0	0.00000	1	0.00000	7	0.00000	12	0.00000	0	0.00000
Mesorhizobium terrae	2725666	S	0	0.00000	7	0.00000	4	0.00000	22	0.00000	0	0.00000
Mesorhizobium opportunistum	593909	S	0	0.00000	3	0.00000	0	0.00000	10	0.00000	0	0.00000
Aminobacter sp. MDW-2	2666139	S	0	0.00000	48	0.00001	14	0.00000	16	0.00000	0	0.00000
Hoeflea phototrophica	244596	S	0	0.00000	14	0.00000	9	0.00000	10	0.00000	0	0.00000
Salaquimonas pukyongi	2712698	S	0	0.00000	16	0.00000	11	0.00000	14	0.00000	0	0.00000
Oricola sp. MEBiC13590	2742145	S	0	0.00000	9	0.00000	4	0.00000	19	0.00000	0	0.00000
Nitratireductor sp. OM-1	1756988	S	0	0.00000	3	0.00000	3	0.00000	15	0.00000	0	0.00000
Hyphomicrobium denitrificans	53399	S	0	0.00000	53	0.00001	22	0.00001	93	0.00002	0	0.00000
Hyphomicrobium nitrativorans	1427356	S	0	0.00000	31	0.00001	15	0.00000	46	0.00001	0	0.00000
Hyphomicrobium sp. MC1	717785	S	0	0.00000	18	0.00000	22	0.00001	39	0.00001	2	0.00000
Rhodomicrobium vannielii	1069	S	0	0.00000	81	0.00002	4	0.00000	49	0.00001	0	0.00000
Devosia sp. MC521	2759954	S	0	0.00000	17	0.00000	1	0.00000	18	0.00000	0	0.00000
Blastochloris viridis	1079	S	0	0.00000	32	0.00001	6	0.00000	28	0.00001	2	0.00000
Blastochloris tepida	2233851	S	0	0.00000	10	0.00000	13	0.00000	29	0.00001	0	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	0	0.00000	7	0.00000	5	0.00000	20	0.00000	1	0.00000
Youhaiella tibetensis	1447062	S	0	0.00000	3	0.00000	13	0.00000	12	0.00000	0	0.00000
Candidatus Filomicrobium marinum	1608628	S	0	0.00000	2	0.00000	5	0.00000	0	0.00000	0	0.00000
Methylobacterium sp. 4-46	426117	S	0	0.00000	42	0.00001	16	0.00000	17	0.00000	0	0.00000
Methylobacterium sp. DM1	2067957	S	0	0.00000	40	0.00001	13	0.00000	21	0.00000	0	0.00000
Methylobacterium sp. 17Sr1-1	2202826	S	0	0.00000	1	0.00000	4	0.00000	10	0.00000	0	0.00000
Methylobacterium sp. WL1	2603276	S	0	0.00000	1	0.00000	3	0.00000	15	0.00000	0	0.00000
Methylobacterium oryzae	334852	S	0	0.00000	44	0.00001	17	0.00000	30	0.00001	0	0.00000
Methylobacterium terrae	2202827	S	0	0.00000	4	0.00000	5	0.00000	15	0.00000	0	0.00000
Methylobacterium durans	2202825	S	0	0.00000	2	0.00000	5	0.00000	23	0.00000	0	0.00000
Methylobacterium aquaticum	270351	S	0	0.00000	1	0.00000	2	0.00000	8	0.00000	0	0.00000
Methylorubrum extorquens	408	S	0	0.00000	56	0.00001	40	0.00001	85	0.00002	0	0.00000
Methylorubrum populi	223967	S	0	0.00000	9	0.00000	7	0.00000	18	0.00000	0	0.00000
Microvirga ossetica	1882682	S	0	0.00000	7	0.00000	12	0.00000	26	0.00001	3	0.00000
Methylocystis parvus	134	S	0	0.00000	53	0.00001	10	0.00000	33	0.00001	0	0.00000
Methylocystis heyeri	391905	S	0	0.00000	48	0.00001	15	0.00000	47	0.00001	0	0.00000
Methylocystis rosea	173366	S	0	0.00000	1	0.00000	0	0.00000	10	0.00000	0	0.00000
Methylosinus trichosporium	426	S	0	0.00000	26	0.00000	7	0.00000	18	0.00000	1	0.00000
Methylosinus sp. C49	2699395	S	0	0.00000	1	0.00000	2	0.00000	6	0.00000	0	0.00000
Pseudorhodoplanes sinuspersici	1235591	S	0	0.00000	33	0.00001	6	0.00000	65	0.00001	0	0.00000
Nordella sp. HKS 07	2712222	S	0	0.00000	18	0.00000	14	0.00000	22	0.00000	0	0.00000
Methyloceanibacter caenitepidi	1384459	S	0	0.00000	1	0.00000	5	0.00000	8	0.00000	0	0.00000
Methylocella silvestris	199596	S	0	0.00000	46	0.00001	16	0.00000	24	0.00000	0	0.00000
Methylocella tundrae	227605	S	0	0.00000	8	0.00000	2	0.00000	8	0.00000	0	0.00000
Beijerinckia indica	533	S	0	0.00000	1	0.00000	3	0.00000	7	0.00000	0	0.00000
Bartonella kosoyi	2133959	S	0	0.00000	13	0.00000	10	0.00000	27	0.00001	0	0.00000
Bartonella clarridgeiae	56426	S	0	0.00000	1	0.00000	0	0.00000	2	0.00000	0	0.00000
Aureimonas sp. LMG 31693	2758041	S	0	0.00000	20	0.00000	4	0.00000	23	0.00000	0	0.00000
Ancylobacter pratisalsi	1745854	S	0	0.00000	4	0.00000	8	0.00000	11	0.00000	3	0.00000
Xanthobacter autotrophicus	280	S	0	0.00000	2	0.00000	9	0.00000	8	0.00000	0	0.00000
Brucella inopinata	1218315	S	0	0.00000	8	0.00000	4	0.00000	24	0.00000	0	0.00000
Brucella melitensis	29459	S	0	0.00000	10	0.00000	3	0.00000	31	0.00001	0	0.00000
Brucella ceti	120577	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodobiaceae bacterium	2026785	S	0	0.00000	6	0.00000	3	0.00000	10	0.00000	0	0.00000
Lichenihabitans psoromatis	2528642	S	0	0.00000	9	0.00000	1	0.00000	10	0.00000	0	0.00000
Breoghania sp. L-A4	2304600	S	0	0.00000	7	0.00000	25	0.00001	22	0.00000	0	0.00000
Sphingomonas sp. XS-10	2599297	S	0	0.00000	54	0.00001	22	0.00001	40	0.00001	0	0.00000
Sphingomonas sp. IC081	304378	S	0	0.00000	62	0.00001	31	0.00001	66	0.00001	0	0.00000
Sphingomonas sp. LK11	1390395	S	0	0.00000	42	0.00001	12	0.00000	26	0.00001	0	0.00000
Sphingomonas sp. MK52	2711156	S	0	0.00000	16	0.00000	5	0.00000	20	0.00000	0	0.00000
Sphingomonas sp. sand1-3	2764186	S	0	0.00000	14	0.00000	10	0.00000	19	0.00000	0	0.00000
Sphingomonas sp. Cra20	1327635	S	0	0.00000	3	0.00000	1	0.00000	7	0.00000	0	0.00000
Sphingomonas sp. HDW15B	2714943	S	0	0.00000	2	0.00000	2	0.00000	1	0.00000	0	0.00000
Sphingomonas sp. NBWT7	2596913	S	0	0.00000	2	0.00000	3	0.00000	8	0.00000	0	0.00000
Sphingomonas sp. HKS19	1813879	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	0	0.00000
Sphingomonas sp. FARSPH	2219696	S	0	0.00000	1	0.00000	3	0.00000	7	0.00000	3	0.00000
Sphingomonas sp. AAP5	1523415	S	0	0.00000	1	0.00000	6	0.00000	1	0.00000	0	0.00000
Sphingomonas sp. PAMC26645	2565555	S	0	0.00000	1	0.00000	1	0.00000	17	0.00000	0	0.00000
Sphingomonas sp. MM-1	745310	S	0	0.00000	1	0.00000	10	0.00000	9	0.00000	3	0.00000
Sphingomonas melonis	152682	S	0	0.00000	32	0.00001	28	0.00001	77	0.00002	3	0.00000
Sphingomonas panacis	1560345	S	0	0.00000	12	0.00000	3	0.00000	4	0.00000	0	0.00000
Sphingomonas insulae	424800	S	0	0.00000	5	0.00000	2	0.00000	4	0.00000	0	0.00000
Sphingomonas hengshuiensis	1609977	S	0	0.00000	2	0.00000	5	0.00000	10	0.00000	0	0.00000
Sphingomonas lutea	1045317	S	0	0.00000	2	0.00000	1	0.00000	4	0.00000	0	0.00000
Sphingobium sp. CAP-1	2676077	S	0	0.00000	59	0.00001	7	0.00000	34	0.00001	0	0.00000
Sphingobium chlorophenolicum	46429	S	0	0.00000	31	0.00001	21	0.00001	60	0.00001	0	0.00000
Sphingobium herbicidovorans	76947	S	0	0.00000	7	0.00000	5	0.00000	2	0.00000	1	0.00000
Sphingobium baderi	1332080	S	0	0.00000	7	0.00000	3	0.00000	10	0.00000	0	0.00000
Sphingobium hydrophobicum	1673076	S	0	0.00000	7	0.00000	6	0.00000	43	0.00001	0	0.00000
Sphingobium indicum	332055	S	0	0.00000	6	0.00000	0	0.00000	8	0.00000	0	0.00000
Sphingopyxis sp. OPL5	2486273	S	0	0.00000	17	0.00000	11	0.00000	8	0.00000	0	0.00000
Sphingopyxis sp. FD7	1914525	S	0	0.00000	13	0.00000	10	0.00000	7	0.00000	0	0.00000
Sphingopyxis sp. QXT-31	1357916	S	0	0.00000	8	0.00000	4	0.00000	18	0.00000	0	0.00000
Sphingopyxis sp. 113P3	292913	S	0	0.00000	1	0.00000	1	0.00000	8	0.00000	0	0.00000
Sphingopyxis alaskensis	117207	S	0	0.00000	6	0.00000	3	0.00000	7	0.00000	0	0.00000
Sphingopyxis macrogoltabida	33050	S	0	0.00000	5	0.00000	5	0.00000	20	0.00000	1	0.00000
Novosphingobium sp. ABRDHK2	2571749	S	0	0.00000	49	0.00001	26	0.00001	25	0.00000	0	0.00000
